camis,name,boro,cuisine,action,score,grade,rating,review_count,location.address1,coordinates.latitude,coordinates.longitude,ratings1
41584120,7 Spices Carribean Restaurant,BRONX,Caribbean,violations,3,A,4.5,11,906 E Gun Hill Rd,40.8753895,-73.86022769,*****
40820080,Little Pepper,QUEENS,American,violations,7,A,4,243,18-24 College Point Blvd,40.78245,-73.84618,****
50016385,Cabo,MANHATTAN,Mexican,violations,25,B,4,273,3764 E Tremont Ave,40.82576,-73.8216,****
41660841,718 Hookah Lounge & Grill,QUEENS,Mediterranean,violations,18,B,3.5,154,72-13 Austin St,40.7191907,-73.8422334,****
50056797,Silhouette Restaurant & Lounge,BRONX,American,violations,6,A,3,223,5668 Broadway,40.88102482,-73.90321881,***
41720025,729 Bar & Grill,QUEENS,American,no violations,0,B,3.5,3,20103 Murdock Ave,40.7002691,-73.7537328,****
50034497,750 Myrtle Diner,BROOKLYN,American,violations,11,A,4.5,80,750 Myrtle Ave,40.69471359,-73.95275116,*****
41638961,Zest Szechuan,MANHATTAN,Delicatessen,violations,12,A,4,323,45 W 39th St,40.75274,-73.98445,****
41386038,773 Lounge,BROOKLYN,American,violations,6,A,4,53,773 Coney Island Ave,40.6386879,-73.9684367,****
40364518,7B Horseshoe Bar aka Vazacs,MANHATTAN,American,violations,30,C,3.5,161,108 Ave B,40.72503835,-73.9814464,****
40846477,Seventh Avenue Donuts,BROOKLYN,Donuts,violations,4,A,3.5,198,324 7th Ave,40.667279,-73.981574,****
50003283,8 Dragon & Phoenix Chinese Restaurant,QUEENS,Chinese,violations,30,C,4.5,17,2217 31st St,40.77585182,-73.91128542,*****
50051482,8 Paet Rio,QUEENS,Thai,violations,8,A,4,79,81-10 Broadway,40.74302182,-73.88341974,****
50044694,Greenwood Park,BROOKLYN,Chinese,violations,13,A,3.5,365,555 7th Ave,40.65937,-73.98788,****
50065251,80's Tea,BROOKLYN,"Ice Cream, Gelato, Yogurt, Ices",violations,3,A,4,40,6815 Bay Pkwy,40.611541,-73.9835854,****
41183237,809 Sangria Bar & Grill,MANHATTAN,Latin,violations,31,C,4,180,112 Dyckman St,40.86196,-73.9252,****
40537494,810 Deli & Cafe,MANHATTAN,American,violations,13,A,3,146,810 7th Ave,40.7627068,-73.9822693,***
50064444,Butter & Scotch,BROOKLYN,Chicken,violations,8,A,4,342,818 Franklin Ave,40.66989391,-73.95832208,****
41654599,86 Bakery,BROOKLYN,Chinese,violations,17,B,2,11,8512 18th Ave,40.6077129,-74.002476,**
41474212,86 Best Bakery,BROOKLYN,Bakery,violations,22,B,3.5,9,1957 86th St,40.60519,-73.99891,****
41445878,86 Fu Kee,BROOKLYN,Chinese,violations,26,B,3.5,149,2211 86th St,40.60184,-73.99329,****
41309521,86 Noodles,BROOKLYN,Chinese,violations,36,C,3.5,182,8608 4th Ave,40.6226399,-74.02878,****
50001192,88 Cafe,QUEENS,Bakery,violations,38,C,3.5,57,106 E Mt Pleasant Ave,40.79655457,-74.31043243,****
50064981,88 Canteen,QUEENS,Chinese,violations,37,C,3.5,90,58-46 Main St,40.74402,-73.82608,****
41698781,88 Chinese Restaurant,MANHATTAN,Chinese,violations,12,A,3,12,473 Malcolm X Blvd,40.81335992,-73.94180239,***
40931972,88 Palace Restaurant,MANHATTAN,Chinese,closed,111,C,3,178,88 E Broadway,40.714,-73.99439,***
41502643,New 888 Kitchen,QUEENS,Chinese,violations,10,A,2.5,13,6092 Flushing Ave,40.72064,-73.9043,***
41273802,8th Street Winecellar,MANHATTAN,American,violations,28,C,4,320,28 W 8th St,40.7327981,-73.9978351,****
50050665,8th Wonder Juice Bar,MANHATTAN,"Juice, Smoothies, Fruit Salads",violations,11,A,4,72,370 2nd Ave,40.7368146,-73.981469,****
41707964,900 Park Restaurant,BRONX,Italian,violations,13,A,3,167,900 Morris Park Ave,40.84658,-73.85903,***
41310341,95 South Soul Food,BROOKLYN,American,violations,9,A,3,99,778 Franklin Ave,40.671931,-73.957784,***
50056578,Nan Xiang Xiao Long Bao,QUEENS,Chinese,violations,12,A,4,2863,38-12 Prince St,40.75988101,-73.83258536,****
41713008,96 south park,QUEENS,American,violations,8,A,5,2,96-30 Linden Blvd,40.6736984,-73.839592,*****
50055324,969 NYC Coffee,QUEENS,CafÃ©/Coffee/Tea,violations,7,A,4.5,163,37-61 80th St,40.74779,-73.88553,*****
50063422,99 Favor Taste - St. Marks,MANHATTAN,Chinese,violations,16,B,4,205,37 St Marks Pl,40.728833,-73.988094,****
41686653,983-Bushwick's Living Room,BROOKLYN,American,violations,29,C,4,335,983 Flushing Ave,40.703087,-73.933403,****
41533306,99 Cent Express Pizza,MANHATTAN,Pizza,violations,13,A,3.5,62,301 W 43rd St,40.75801603,-73.9894297,****
41538949,99 Cent Fresh Pizza,MANHATTAN,Pizza,violations,4,A,4,339,1723 Broadway,40.76458,-73.98247,****
41700921,99 Cent Fresh Pizza,MANHATTAN,Pizza,violations,13,A,4,339,1723 Broadway,40.76458,-73.98247,****
50001048,99 Cent Best & Fresh Pizza,MANHATTAN,Pizza,violations,2,A,3,18,166 W 27th St,40.7463303,-73.9934616,***
41561022,99 Cent Fresh Hot Pizza,BROOKLYN,Pizza,violations,13,A,3.5,21,51 Willoughby St,40.69226101,-73.98688562,****
50058463,99 Cent Fresh Pizza,MANHATTAN,Pizza,violations,12,A,4,339,1723 Broadway,40.76458,-73.98247,****
50015444,99 Cents Fresh Slice Pizza,MANHATTAN,Pizza,violations,12,A,3,9,105 Stanton St,40.72133909,-73.98816182,***
50068084,Patsy's Pizzeria,BRONX,Pizza,violations,30,C,4,661,2287 1st Ave,40.79713,-73.93481,****
50000902,99 Cents Mega Pizza,MANHATTAN,American,violations,4,A,3,4,1875 Lexington Ave,40.7988625,-73.9412384,***
50049538,John's of Times Square,MANHATTAN,Pizza,violations,13,A,3.5,1715,260 W 44th St,40.75823,-73.98836,****
50050704,Artichoke Basille's Pizza,MANHATTAN,Pizza,violations,5,A,4,3567,321 E 14th St,40.73211246,-73.98390568,****
50006583,99 Favor Taste,MANHATTAN,Chinese,violations,24,B,4,1337,285 Grand St,40.717745,-73.992537,****
41481812,99 Cent Fresh Pizza,MANHATTAN,Pizza,violations,4,A,4,339,1723 Broadway,40.76458,-73.98247,****
41088067,99 Miles to Philly,MANHATTAN,Sandwiches,violations,13,A,4,558,94 3rd Ave,40.73229,-73.98813,****
50040061,99 Rogers,BROOKLYN,American,violations,64,C,3.5,71,99 Rogers Ave,40.67427,-73.95268,****
50049539,Tang's Garden,MANHATTAN,Pizza,violations,34,C,3,88,1328 3rd Ave,40.7722574,-73.9589547,***
50042945,9ten Restaurant,MANHATTAN,American,violations,72,C,4,132,910 7th Ave,40.76613998,-73.97998047,****
40399057,9th Avenue Saloon,MANHATTAN,American,violations,15,B,3.5,70,656 9th Ave,40.76074,-73.99062,****
41233916,Lucali,BROOKLYN,American,violations,12,A,4.5,1022,575 Henry St,40.6818,-74.00024,*****
41480423,At Nine Restaurant & Bar,MANHATTAN,Thai,violations,34,C,4,362,592 9th Ave,40.758697,-73.992064,****
40990257,Bake Shop,BROOKLYN,Bakery,violations,17,B,4,62,995 Flushing Ave,40.70332,-73.9329,****
40891881,Redwood Deli,QUEENS,American,violations,24,B,3.5,107,118-18 Queens Blvd,40.714732,-73.832158,****
41271954,A & C Guyana Bakery & Restaurant,BROOKLYN,Caribbean,violations,13,A,3.5,3,847 Utica Ave,40.652458,-73.930099,****
41056448,A & C Kitchen,MANHATTAN,Chinese,violations,22,B,3.5,27,136 Avenue C,40.7250407,-73.9779719,****
50007970,Trattoria Zero Otto Nove,BRONX,Spanish,violations,25,B,4,605,2357 Arthur Ave,40.8546515,-73.8883526,****
41679163,A & K Tacos,BROOKLYN,Tex-Mex,violations,12,A,3,7,3806 Fort Hamilton Pkwy,40.64365,-73.99024,***
50041320,Di Fara Pizza,BROOKLYN,Pizza,violations,28,C,4,2847,1424 Ave J,40.625093,-73.961531,****
50039358,Lefferts Manor Bed And Breakfast,BROOKLYN,Caribbean,violations,9,A,4,25,80 Rutland Rd,40.65874,-73.95774,****
50058772,5 Burro Cafe,QUEENS,American,violations,36,C,3.5,1128,72-05 Austin St,40.71924642,-73.84225528,****
41649766,A & S Catering,STATEN ISLAND,American,violations,18,B,4,34,3137 Victory Blvd,40.60758486,-74.16359356,****
40391086,A & S Pizzeria,STATEN ISLAND,Pizza/Italian,violations,21,B,3.5,32,87 Stuyvesant Pl,40.6439557,-74.077466,****
50035290,Moly's Asian Restaurant,QUEENS,Asian,violations,17,B,3,17,1126 Broadway,40.69353,-73.9296,***
41670338,A Aso Sushi,MANHATTAN,Japanese,violations,21,B,2,2,1103 1st Ave,40.76065,-73.96162,**
50059154,A+ Roof Bar,BROOKLYN,"Bottled beverages, including water, sodas, juices, etc.",violations,12,A,4,53,The Parc Hotel,40.7584693,-73.834706,****
41455359,a.cafe,MANHATTAN,CafÃ©/Coffee/Tea,violations,13,A,4,185,42 W 58th St,40.76440064,-73.97569052,****
50046619,A Canaan,MANHATTAN,Japanese,violations,24,B,3,156,154 W 29th St,40.74736,-73.99231,***
41322910,A Casa Fox,MANHATTAN,Latin,violations,20,B,3.5,195,173 Orchard St,40.72159,-73.98857,****
50000940,Echiban Asian,QUEENS,Japanese,violations,11,A,3,52,6647 Fresh Pond Rd,40.70756696,-73.89722612,***
50046634,A Gusto,BROOKLYN,CafÃ©/Coffee/Tea,violations,21,B,4,83,1450 Fulton St,40.67978,-73.94283,****
50055953,Home,BROOKLYN,Chinese,violations,12,A,3,62,349 5th Ave,40.672176,-73.983954,***
50036292,A La Mode Shoppe,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",no violations,0,B,5,52,360 E 55th St,40.75705,-73.96422,*****
41613672,A La Saigon,MANHATTAN,Vietnamese/Cambodian/Malaysia,violations,31,C,3.5,154,8 Liberty Pl,40.7090402,-74.0093809,****
41204031,A La Turka,MANHATTAN,Mediterranean,violations,26,B,3.5,252,1417 2nd Ave,40.77013,-73.95774,****
50054127,Marea,MANHATTAN,CafÃ©/Coffee/Tea,violations,9,A,4,1701,240 Central Park S,40.76742137,-73.98105544,****
41712818,A Love For Cakes,QUEENS,Bakery,violations,11,A,5,42,6016 Fresh Pond Rd,40.71648,-73.90199,*****
50057434,Gigino Trattoria,BROOKLYN,Italian,violations,31,C,3.5,229,323 Greenwich St,40.71726,-74.01055,****
50009767,A+ Thai Place,MANHATTAN,Thai,violations,15,B,3.5,158,1007 2nd Ave,40.757059,-73.967248,****
50038340,Roberta's,BROOKLYN,Chinese,violations,24,B,4,2305,261 Moore St,40.70504353,-73.93357123,****
41706329,A Saffron Thread Fresh Indian,MANHATTAN,Indian,violations,12,A,3.5,93,98 Chambers St,40.71461,-74.00774,****
40783353,A Salt & Battery,MANHATTAN,Seafood,violations,5,A,3.5,732,112 Greenwich Ave,40.73836699,-74.00202458,****
41278303,A San FuZhou Restaurant,MANHATTAN,Chinese,reopened,7,A,2,1,7 Eldridge St,40.71456361,-73.99389301,**
40930067,A Slice of New York,MANHATTAN,Pizza,violations,48,C,2,115,727 8th Ave,40.75962,-73.98829,**
50015505,Umi Sushi,QUEENS,Japanese,violations,5,A,4.5,458,177-13 Union Tpke,40.72619833,-73.79067063,*****
50042004,Ponty Bistro,MANHATTAN,Seafood,violations,21,B,4,291,2375 Adam Clayton Powell Blvd,40.8175925,-73.9412695,****
50004673,Nan Xiang Xiao Long Bao,QUEENS,Chinese,violations,29,C,4,2863,38-12 Prince St,40.75988101,-73.83258536,****
50017972,Art of Smoke Hookah Catering,QUEENS,Caribbean,violations,12,A,5,3,330 40th St,40.652557,-74.0078373,*****
41169053,A Voce,MANHATTAN,Italian,violations,19,B,3.5,279,41 Madison Ave,40.74242787,-73.98617536,****
50036787,A Win Xin Kitchen,BROOKLYN,Chinese,violations,25,B,2.5,17,615 Wilson Ave,40.69011,-73.90686,***
41162842,Gourmet Sweets & Restaurant,QUEENS,Jewish/Kosher,violations,17,B,3.5,41,72-08 Broadway,40.74739,-73.89353,****
50004854,A & E Television Networks,MANHATTAN,CafÃ©/Coffee/Tea,violations,10,A,3,2,235 E 45th St,40.75223541,-73.97137451,***
50056466,La Cigogne,BROOKLYN,American,violations,9,A,4,291,215 Union St,40.68348,-73.99929,****
50033885,A&H Deli,MANHATTAN,American,violations,25,B,4,32,431 7th Ave,40.75053787,-73.99054718,****
41189761,Bagel Hole,BROOKLYN,Bagels/Pretzels,violations,5,A,3.5,232,400 7th Ave,40.66483,-73.98349,****
50045591,Crown Fried Chicken,QUEENS,Chicken,closed,45,C,2,13,146-20 Rockaway Blvd,40.67313,-73.79097,**
50016801,AA Chinese Restaurant,QUEENS,Chinese,violations,12,A,4,34,91-17 Rockaway Beach Blvd,40.58632,-73.81511,****
50039571,A+ Roof Bar,QUEENS,"Bottled beverages, including water, sodas, juices, etc.",violations,71,C,4,53,The Parc Hotel,40.7584693,-73.834706,****
40622601,A-1 Pizza Shop,MANHATTAN,Pizza,violations,20,B,4,20,505 Grand St,40.71457,-73.98236,****
50005629,Wa Jeal Sichuan Chili House,MANHATTAN,Chinese,violations,13,A,3.5,367,1588 2nd Ave,40.77536,-73.95317,****
41712988,A-Roma Bakery,BROOKLYN,Bakery,violations,7,A,4.5,95,475 Grand St,40.7111761,-73.9519596,*****
41475257,A-Wah Restaurant,MANHATTAN,Chinese,violations,31,C,3.5,170,5 Catherine St,40.713858,-73.997344,****
40936803,A-Churrasqueira Restaurant & Bar,QUEENS,Portuguese,violations,27,B,4,86,9529 Sutphin Blvd,40.697755,-73.805755,****
41565555,AG Kitchen,MANHATTAN,Latin,violations,15,B,3.5,509,269 Columbus Ave,40.77770814,-73.97850573,****
50047680,Red Rooster Harlem,MANHATTAN,Delicatessen,violations,6,A,3.5,2405,310 Lenox Ave,40.80815,-73.94488,****
50051886,Jean-Georges,MANHATTAN,Chinese,closed,55,C,4.5,1675,1 Central Park W,40.76911227,-73.98142907,*****
41199771,A.R.s Tavern,QUEENS,American,violations,10,A,4,1,14-25 College Point Blvd,40.78452,-73.84549,****
50013377,Lombardi's Pizza,BROOKLYN,American,violations,4,A,4,5388,32 Spring St,40.721515,-73.995735,****
50056830,AWOL Bar & Grill,MANHATTAN,American,violations,13,A,4,25,337 3rd Ave,40.74004135,-73.98218955,****
50053122,LaGuardia Airport,QUEENS,Caribbean,violations,12,A,2.5,2062,94-00 Grand Central Pkwy,40.771864,-73.872365,***
50011393,A1 Ocha Sushi,MANHATTAN,Japanese,violations,16,B,3.5,113,350 W 46th St,40.76035,-73.98986,****
41631004,American Airlines Flagship Lounge,QUEENS,American,violations,13,A,4,23,John F Kennedy International Airport,40.65060596,-73.79157239,****
50034221,AA Chinese Restaurant,BRONX,Chinese,violations,18,B,3.5,11,214 E Burnside Ave,40.8518199,-73.90312,****
50000456,A A Jing,MANHATTAN,Asian,violations,14,B,3.5,260,689 9th Ave,40.762,-73.99041,****
50015696,A.A.A. Caridad Gourmet Restaurant,BRONX,Latin,violations,14,B,2.5,4,3108 Webster Ave,40.87113,-73.87656,***
50017028,AAA Ichiban Sushi,MANHATTAN,Japanese,violations,10,A,2.5,22,283 Broome St,40.71842,-73.99148,***
41570059,Hobby's Delicatessen & Restaurant,STATEN ISLAND,Chicken,violations,9,A,4.5,185,32 Branford Pl,40.73509,-74.17438,*****
50049997,Aahar Indian Cuisine,MANHATTAN,Indian,violations,27,B,4.5,200,10 Murray St,40.71334,-74.0081,*****
50038379,John Brown Smokehouse,QUEENS,Indian,violations,13,A,4,697,10-43 44th Dr,40.7489,-73.95009,****
41425806,Aangan,MANHATTAN,Indian,closed,72,C,3.5,168,2701 Broadway,40.799446,-73.968795,****
50053719,Hakkasan,MANHATTAN,Chinese,violations,30,C,3.5,732,311 W 43rd St,40.758619,-73.989961,****
50047078,ABA Turkish Restaurant,MANHATTAN,Chinese/Japanese,violations,19,B,4,389,325 W 57th St,40.7672794,-73.98387276,****
41548686,ABA Turkish Restaurant,MANHATTAN,Turkish,violations,15,B,4,389,325 W 57th St,40.7672794,-73.98387276,****
50006214,Abace Sushi,MANHATTAN,Japanese,violations,16,B,3,33,695 9th Ave,40.76224,-73.99027,***
41560208,Thai Select,MANHATTAN,Thai,violations,69,C,3.5,460,472 9th Ave,40.754764,-73.994903,****
41091944,Abbey Tavern,MANHATTAN,American,violations,13,A,3.5,52,354 3rd Ave,40.74071,-73.98201,****
41690473,Alphabet City Beer Company,MANHATTAN,Sandwiches,violations,10,A,4.5,169,96 Ave C,40.723652,-73.978836,*****
41138123,ABC Kitchen,MANHATTAN,French,violations,28,C,4,2644,35 E 18th St,40.738085,-73.989472,****
41162796,ABC Kitchen,MANHATTAN,American,violations,19,B,4,2644,35 E 18th St,40.738085,-73.989472,****
50042177,Abdullah Sweets and Restaurant,BROOKLYN,Bangladeshi,violations,25,B,3.5,18,91 Church Ave,40.64289856,-73.97994995,****
50049893,Abeca Sushi,MANHATTAN,Japanese,violations,14,B,3,67,121 E 27th St,40.74257,-73.98345,***
50047330,Abi Sushi,QUEENS,Japanese,violations,12,A,3,47,3271 31st St,40.760018,-73.926558,***
50011550,Abide Brooklyn Pita,BROOKLYN,Middle Eastern,violations,12,A,3.5,73,301 7th Ave,40.66772198,-73.98071755,****
41688128,Abigael's on Broadway,BROOKLYN,American,violations,10,A,3.5,127,1407 Broadway,40.75353,-73.98777,****
40799056,Abigael's on Broadway,MANHATTAN,Jewish/Kosher,violations,23,B,3.5,127,1407 Broadway,40.75353,-73.98777,****
50050362,Abigail's Bakeshop,BROOKLYN,Bakery,violations,3,A,4,37,1413 Bedford Ave,40.674841,-73.953311,****
50061298,Abiko Curry,MANHATTAN,Japanese,violations,18,B,4,373,2 W 32nd St,40.74742597,-73.98621794,****
41163019,Abilene,BROOKLYN,American,violations,9,A,3.5,188,442 Court St,40.67892939,-73.9977479,****
40841152,Abir Halal Restaurant,BROOKLYN,American,violations,8,A,3.5,10,526 Nostrand Ave,40.6808,-73.94981,****
40394357,Abitino's Pizza,MANHATTAN,Pizza,violations,23,B,3,30,730 10th Ave,40.764438,-73.991645,***
50047872,About Coffee,MANHATTAN,CafÃ©/Coffee/Tea,violations,4,A,4.5,49,71 Sullivan St,40.72452277,-74.00391966,*****
41693599,Above Rooftop,STATEN ISLAND,American,violations,11,A,3,44,1100 S Ave,40.6145264,-74.1771739,***
41693594,Above Rooftop,STATEN ISLAND,American,violations,10,A,3,44,1100 S Ave,40.6145264,-74.1771739,***
50056074,Abraço,MANHATTAN,CafÃ©/Coffee/Tea,violations,13,A,4,70,81 E 7th St,40.72739,-73.98613,****
40392339,Absolute Bagels,MANHATTAN,Bagels/Pretzels,violations,8,A,4.5,1096,2788 Broadway,40.80251,-73.96745,*****
50006537,Absolute Coffee,BROOKLYN,CafÃ©/Coffee/Tea,violations,4,A,4.5,140,327 Atlantic Ave,40.68818,-73.98762,*****
50006360,Thai Market,MANHATTAN,Thai,violations,45,C,4,839,960 Amsterdam Ave,40.80132,-73.96529,****
50036924,Abumi Sushi,MANHATTAN,Japanese,violations,22,B,3,43,209 E 26th St,40.7405014,-73.98124695,***
50012106,Aburi Sushi Bar,BROOKLYN,Japanese,violations,10,A,3.5,116,769 Grand St,40.712052,-73.9424949,****
50056803,Aburi Sushi Bar,BROOKLYN,Japanese,violations,29,C,3.5,116,769 Grand St,40.712052,-73.9424949,****
41555644,Aburiya Kinnosuke,MANHATTAN,Japanese,violations,22,B,4,644,213 E 45th St,40.7525199,-73.97235,****
41649657,Abyssinia Ethiopian Restaurant,MANHATTAN,Ethiopian,violations,25,B,4,201,268 W 135th St,40.81582296,-73.94586325,****
50044306,Acá te Espero,QUEENS,Latin,violations,31,C,2.5,14,129 20 Hillside Ave,40.70346,-73.8226,***
50033612,Barilla Restaurants,MANHATTAN,Italian,violations,19,B,3,191,1290 6th Ave,40.76084551,-73.9793731,***
41696211,Academia Coffee,MANHATTAN,CafÃ©/Coffee/Tea,violations,2,A,3,1,160 Convent Ave,40.81988553,-73.95016161,***
50016457,New York Film Academy Café,QUEENS,American,violations,21,B,2.5,2,51 Astor Pl,40.7298849,-73.9907498,***
40385767,ilili,BROOKLYN,American,violations,54,C,4,2054,236 5th Ave,40.74435,-73.98778,****
50046663,Acai Berry,BROOKLYN,Vegetarian,violations,12,A,4,68,650 Manhattan Ave,40.72437244,-73.95101773,****
50017596,Porto By Antonio - Wood Burning Pizza & Pasta,BRONX,Pizza,violations,17,B,4,357,8921 Old River Rd,40.80488345,-73.99344166,****
50013704,El Puerto De Acapulco Bar & Restaurant,QUEENS,Latin,violations,28,C,3,10,9316 A 37th Ave,40.750728,-73.873519,***
40553257,Calexico,BROOKLYN,Mexican,violations,19,B,3.5,629,645 Manhattan Ave,40.72421,-73.95117,****
41448381,Accra Restaurant,BRONX,African,violations,17,B,4,73,2065 Adam Clayton Powell Jr Blvd,40.8079504,-73.9490877,****
40513184,Ace Bar,MANHATTAN,American,violations,7,A,3.5,342,531 E 5th St,40.72444,-73.98284,****
41693861,Ace Bagels,QUEENS,Bagels/Pretzels,violations,15,B,4,15,25305 Northern Blvd,40.7709389,-73.7356567,****
50056668,Neptune Diner,QUEENS,American,violations,21,B,3,424,3105 Astoria Blvd,40.770753,-73.916801,***
41273072,Ace Pizzeria & Restaurant,QUEENS,Pizza,violations,25,B,3,27,6104 Myrtle Ave,40.70073711,-73.89379478,***
50053601,Aces New York,QUEENS,American,violations,29,C,2,16,3210 37th Ave,40.7541926,-73.93034939,**
41708888,Achilles Heel,BROOKLYN,American,violations,4,A,3.5,62,180 W St,40.73318,-73.95969,****
40915251,Acosta Restaurant,MANHATTAN,Latin,violations,9,A,4,32,934 Amsterdam Ave,40.80035,-73.96599,****
50059446,ACP Coffee,MANHATTAN,CafÃ©/Coffee/Tea,violations,5,A,4,57,2286 Adam Clayton Powell Jr Blvd,40.81499481,-73.94436646,****
40871070,Acqua,MANHATTAN,Italian,violations,20,B,3.5,134,718 Amsterdam Ave,40.793395,-73.971252,****
41591488,Acqua Restaurant NYC,MANHATTAN,Italian,violations,23,B,4,264,"21 Peck Slip, Water St",40.7082567,-74.001797,****
40735858,Acqua Santa,BROOKLYN,Italian,violations,11,A,3.5,220,556 Driggs Ave,40.717086,-73.956756,****
40813992,Acquista Trattoria,QUEENS,Italian,violations,12,A,4,299,178-01 Union Tpke,40.7265391,-73.7898816,****
50046194,Via Vai,MANHATTAN,American,violations,5,A,4,154,31-09 23rd Ave,40.7741411,-73.91247885,****
50043524,Acri Cafe,BRONX,Pizza/Italian,violations,13,A,4.5,86,1315 Commerce Ave,40.83581835,-73.84039611,*****
41690816,Action Burger,BROOKLYN,American,violations,30,C,3.5,184,292 Graham Ave,40.71228,-73.94385,****
50018020,Resorts World Casino New York City,STATEN ISLAND,Other,violations,11,A,2.5,426,110-00 Rockaway Blvd,40.67229,-73.83257,***
50017930,Acts III Bagels,MANHATTAN,Bagels/Pretzels,violations,10,A,4.5,21,236 W 135th St,40.8157,-73.94506,*****
41628667,Acuario Cafe,MANHATTAN,Latin,violations,11,A,4,25,306 W 37th St,40.75426,-73.99272,****
50065649,Ad Hoc | Collective,MANHATTAN,CafÃ©/Coffee/Tea,violations,19,B,5,25,13 Christopher St,40.73403,-74.00048,*****
50019021,Adalya,MANHATTAN,Mediterranean,violations,13,A,4,112,55 Irving Pl,40.735803,-73.98745142,****
